,-3.141592653589793,-2.9249310912732556,-2.708269528956718,-2.4916079666401805,-2.2749464043236434,-2.058284842007106,-1.8416232796905683,-1.624961717374031,-1.4083001550574934,-1.1916385927409558,-0.9749770304244185,-0.758315468107881,-0.5416539057913434,-0.3249923434748059,-0.10833078115826877,0.10833078115826877,0.3249923434748063,0.5416539057913439,0.7583154681078814,0.9749770304244185,1.191638592740956,1.4083001550574936,1.6249617173740312,1.8416232796905687,2.0582848420071063,2.274946404323644,2.4916079666401814,2.708269528956718,2.9249310912732556,3.141592653589793
-3.141592653589793,0.651,0.6220000000000001,0.6819999999999999,0.6859999999999999,0.717,0.763,0.8150000000000001,0.8440000000000001,0.899,0.924,0.9339999999999999,0.9560000000000001,0.97,0.9720000000000001,0.9810000000000001,0.982,0.976,0.9700000000000001,0.9530000000000001,0.9399999999999998,0.9289999999999999,0.8950000000000001,0.842,0.8109999999999999,0.768,0.724,0.7140000000000001,0.6679999999999999,0.645,0.632
-2.9249310912732556,0.6329999999999999,0.604,0.633,0.6869999999999999,0.72,0.7510000000000001,0.8140000000000001,0.8459999999999999,0.869,0.9040000000000001,0.933,0.9490000000000001,0.9559999999999998,0.9730000000000001,0.975,0.9810000000000001,0.9669999999999999,0.9640000000000001,0.9470000000000003,0.9289999999999999,0.907,0.876,0.8290000000000001,0.8029999999999999,0.771,0.7090000000000001,0.675,0.6360000000000001,0.641,0.614
-2.708269528956718,0.546,0.5530000000000002,0.5860000000000001,0.619,0.651,0.6839999999999999,0.706,0.806,0.8560000000000001,0.891,0.9120000000000001,0.9329999999999998,0.943,0.959,0.9710000000000001,0.9750000000000002,0.9570000000000001,0.933,0.9299999999999999,0.9119999999999999,0.883,0.8390000000000001,0.78,0.7419999999999999,0.6679999999999999,0.6849999999999999,0.6080000000000001,0.6170000000000001,0.5549999999999999,0.549
-2.4916079666401805,0.5349999999999999,0.511,0.4969999999999999,0.531,0.5660000000000001,0.651,0.6809999999999998,0.7310000000000001,0.806,0.851,0.889,0.9010000000000001,0.9209999999999999,0.9349999999999999,0.9269999999999999,0.931,0.9400000000000001,0.9209999999999999,0.8949999999999999,0.866,0.8240000000000002,0.784,0.738,0.693,0.623,0.5760000000000001,0.514,0.5149999999999999,0.493,0.5219999999999999
-2.2749464043236434,0.593,0.6,0.5469999999999999,0.5490000000000002,0.5330000000000001,0.5660000000000001,0.633,0.6910000000000001,0.752,0.792,0.828,0.873,0.9049999999999999,0.907,0.9149999999999998,0.916,0.909,0.8960000000000001,0.876,0.837,0.8140000000000001,0.7659999999999999,0.669,0.656,0.577,0.5760000000000001,0.547,0.5940000000000001,0.585,0.615
-2.058284842007106,0.6990000000000001,0.6689999999999999,0.643,0.626,0.5599999999999999,0.612,0.6050000000000001,0.6420000000000001,0.71,0.763,0.806,0.827,0.884,0.8779999999999999,0.9110000000000001,0.9040000000000001,0.882,0.8540000000000001,0.8550000000000001,0.788,0.781,0.709,0.659,0.607,0.6000000000000001,0.576,0.6519999999999999,0.679,0.671,0.703
-1.8416232796905683,0.738,0.733,0.719,0.6910000000000001,0.636,0.591,0.6420000000000001,0.615,0.6599999999999999,0.7090000000000001,0.732,0.8150000000000001,0.8400000000000001,0.8560000000000001,0.869,0.861,0.8540000000000001,0.828,0.8150000000000001,0.7729999999999999,0.7100000000000001,0.651,0.5830000000000001,0.623,0.5870000000000001,0.651,0.6899999999999998,0.6990000000000001,0.7420000000000001,0.781
-1.624961717374031,0.796,0.7859999999999999,0.761,0.725,0.712,0.644,0.606,0.613,0.599,0.649,0.7260000000000001,0.764,0.7769999999999999,0.8099999999999999,0.8029999999999999,0.8219999999999998,0.8019999999999999,0.8030000000000002,0.76,0.722,0.6549999999999999,0.61,0.6519999999999999,0.627,0.6500000000000001,0.731,0.748,0.766,0.7889999999999999,0.807
-1.4083001550574934,0.8450000000000001,0.8320000000000001,0.842,0.772,0.78,0.7050000000000001,0.658,0.624,0.6519999999999999,0.6020000000000001,0.624,0.7260000000000001,0.7470000000000001,0.791,0.772,0.768,0.758,0.7450000000000001,0.7150000000000001,0.664,0.6399999999999999,0.628,0.616,0.665,0.6799999999999999,0.774,0.805,0.8009999999999999,0.833,0.842
-1.1916385927409558,0.881,0.876,0.865,0.828,0.7969999999999999,0.7379999999999999,0.73,0.633,0.616,0.62,0.595,0.621,0.6900000000000001,0.675,0.719,0.702,0.7030000000000001,0.6689999999999999,0.641,0.563,0.6159999999999999,0.568,0.6799999999999999,0.715,0.78,0.7949999999999999,0.8560000000000001,0.859,0.857,0.89
-0.9749770304244185,0.9120000000000001,0.9180000000000001,0.885,0.882,0.842,0.798,0.7630000000000001,0.6900000000000001,0.636,0.562,0.5940000000000001,0.575,0.6170000000000001,0.625,0.631,0.6299999999999999,0.6290000000000001,0.608,0.568,0.586,0.595,0.638,0.694,0.752,0.8039999999999999,0.8320000000000001,0.852,0.9020000000000001,0.9069999999999998,0.889
-0.758315468107881,0.93,0.938,0.916,0.907,0.873,0.821,0.8159999999999998,0.7449999999999999,0.672,0.619,0.5650000000000001,0.5239999999999999,0.537,0.545,0.5650000000000001,0.567,0.5680000000000001,0.522,0.511,0.5980000000000001,0.6239999999999999,0.6869999999999999,0.746,0.8019999999999999,0.841,0.874,0.9069999999999998,0.9179999999999999,0.9349999999999999,0.9280000000000002
-0.5416539057913434,0.951,0.966,0.9399999999999998,0.924,0.89,0.86,0.8539999999999999,0.7899999999999999,0.754,0.693,0.6340000000000001,0.5780000000000001,0.564,0.524,0.5429999999999999,0.5049999999999999,0.5290000000000001,0.534,0.554,0.644,0.679,0.757,0.7910000000000001,0.8379999999999999,0.8700000000000001,0.9180000000000001,0.9199999999999999,0.9410000000000001,0.9470000000000001,0.9670000000000002
-0.3249923434748059,0.975,0.977,0.9630000000000001,0.9480000000000001,0.9120000000000001,0.9109999999999999,0.868,0.843,0.8,0.7799999999999999,0.71,0.689,0.631,0.629,0.607,0.616,0.6279999999999999,0.6439999999999999,0.667,0.679,0.758,0.795,0.8300000000000001,0.885,0.925,0.9259999999999999,0.9469999999999998,0.9629999999999999,0.97,0.9629999999999999
